ModifierId,ModifierType,RunOnce,NewOnly,Permanent,Repeatable,OwnerRequirementSetId,SubjectRequirementSetId,OwnerStackLimit,SubjectStackLimit
DEFENDER_ADJUST_CITY_DEFENSE_STRENGTH,MODIFIER_PLAYER_CITIES_ADJUST_INNER_DEFENSE,0,0,0,0,NULL,NULL,NULL,NULL
CITY_DEFENDER_ADJUST_ATTACKS_PER_TURN,MODIFIER_CITY_ADJUST_ATTACKS_PER_TURN,0,0,0,0,NULL,NULL,NULL,NULL
CITY_DEFENDER_FREE_PROMOTIONS,MODIFIER_CITY_TRAINED_UNITS_ADJUST_GRANT_EXPERIENCE,0,0,0,0,NULL,HD_CITY_DEFENDER_PROMOTION_REQUIREMENTS,NULL,NULL
GARRISON_COMMANDER_ADJUST_CITY_COMBAT_BONUS,MODIFIER_CITY_ADJUST_CITY_COMBAT_BONUS,0,0,0,0,NULL,NULL,NULL,NULL
DEFENSE_LOGISTICS_SIEGE_PROTECTION,MODIFIER_CITY_ADJUST_SIEGE_PROTECTION,0,0,0,0,NULL,NULL,NULL,NULL
DEFENSE_LOGISTICS_BONUS_STRATEGICS,MODIFIER_SINGLE_CITY_ADJUST_EXTRA_ACCUMULATION,0,0,0,0,NULL,NULL,NULL,NULL
AIR_DEFENSE_INITIATIVE_ANTI_AIR_BONUS,MODIFIER_CITY_ADJUST_AIR_DEFENSE_BONUS,0,0,0,0,NULL,NULL,NULL,NULL
PRESTIGE_IDENTITY_PRESSURE_TO_DOMESTIC_CITIES,MODIFIER_GOVERNOR_ADJUST_GOVERNOR_IDENTITY_PRESSURE,0,0,0,0,NULL,NULL,NULL,NULL
EDUCATOR_FASTER_MANHATTAN_PROJECT_RESEARCH,MODIFIER_SINGLE_CITY_ADJUST_PROJECT_PRODUCTION,0,0,0,0,NULL,NULL,NULL,NULL
EDUCATOR_FASTER_OPERATION_IVY_RESEARCH,MODIFIER_SINGLE_CITY_ADJUST_PROJECT_PRODUCTION,0,0,0,0,NULL,NULL,NULL,NULL
EDUCATOR_FASTER_NUCLEAR_DEVICE_PRODUCTION,MODIFIER_SINGLE_CITY_ADJUST_PROJECT_PRODUCTION,0,0,0,0,NULL,NULL,NULL,NULL
EDUCATOR_FASTER_THERMONUCLEAR_DEVICE_PRODUCTION,MODIFIER_SINGLE_CITY_ADJUST_PROJECT_PRODUCTION,0,0,0,0,NULL,NULL,NULL,NULL
MESSENGER_GRANT_FREE_ENVOYS,MODIFIER_GOVERNOR_ADJUST_CITY_ENVOYS,0,0,0,0,NULL,NULL,NULL,NULL
EMISSARY_IDENTITY_PRESSURE_TO_FOREIGN_CITIES,MODIFIER_GOVERNOR_ADJUST_GOVERNOR_IDENTITY_PRESSURE,0,0,0,0,NULL,NULL,NULL,NULL
AFFLUENCE_COPY_LUXURIES_FOR_IMPORT,MODIFIER_GOVERNOR_ADJUST_CITY_COPY_LUXURIES_FOR_IMPORT,0,0,0,0,NULL,NULL,NULL,NULL
FOREIGN_INVESTOR_COPY_STRATEGICS_FOR_IMPORT,MODIFIER_GOVERNOR_ADJUST_CITY_COPY_STRATEGICS_FOR_IMPORT,0,0,0,0,NULL,NULL,NULL,NULL
AMBASSADOR_ADJUST_CITY_ENVOY_MODIFIER,MODIFIER_GOVERNOR_ADJUST_CITY_ENVOYS_MODIFIER,0,0,0,0,NULL,NULL,NULL,NULL
LOCAL_INFORMANTS_SPY_DEFENSE_BONUS,MODIFIER_CITY_ADJUST_SPY_BONUS,0,0,0,0,NULL,NULL,NULL,1
CARDINAL_BISHOP_PRESSURE,MODIFIER_SINGLE_CITY_RELIGION_PRESSURE,0,0,0,0,NULL,NULL,NULL,NULL
CARDINAL_BISHOP_FAITH_DISTRICT,MODIFIER_CITY_ADJUST_CITY_YIELD_PER_DISTRICT,0,0,0,0,NULL,NULL,NULL,NULL
CARDINAL_GRAND_INQUISITOR_COMBAT,MODIFIER_SINGLE_CITY_RELIGIOUS_COMBAT_BONUS,0,0,0,0,NULL,NULL,NULL,NULL
CARDINAL_LAYING_ON_OF_HANDS_HEAL,MODIFIER_GOVERNOR_ADJUST_HEAL,0,0,0,0,NULL,NULL,NULL,NULL
CARDINAL_LAYING_ON_OF_HANDS_RELIGIOUS_HEAL,MODIFIER_SINGLE_CITY_RELIGIOUS_HEAL,0,0,0,0,NULL,NULL,NULL,NULL
CARDINAL_FAITH_PURCHASE_DISTRICT,MODIFIER_GOVERNOR_ADJUST_CAN_FAITH_PURCHASE_DISTRICTS,0,0,0,0,NULL,NULL,NULL,NULL
CARDINAL_CITADEL_OF_GOD_PRESSURE,MODIFIER_SINGLE_CITY_RELIGION_IGNORE_PRESSURE,0,0,0,0,NULL,NULL,NULL,NULL
CARDINAL_CITADEL_OF_GOD_COMBAT,MODIFIER_SINGLE_CITY_RELIGION_IGNORE_COMBAT,0,0,0,0,NULL,NULL,NULL,NULL
CARDINAL_CITADEL_OF_GOD_FAITH_FINISH_BUILDINGS,MODIFIER_SINGLE_CITY_GRANT_YIELD_PER_BUILDING_COST,0,0,0,0,NULL,NULL,NULL,NULL
CARDINAL_PATRON_SAINT_PROMOTION,MODIFIER_SINGLE_CITY_RELIGION_EXTRA_PROMOTIONS,0,0,0,0,NULL,NULL,NULL,NULL
GROUNDBREAKER_BONUS_HARVEST_YIELDS,MODIFIER_CITY_ADJUST_RESOURCE_HARVEST_BONUS,0,0,0,0,NULL,NULL,NULL,NULL
SURPLUS_LOGISTICS_EXTRA_GROWTH,MODIFIER_SINGLE_CITY_ADJUST_CITY_GROWTH,0,0,0,0,NULL,NULL,NULL,NULL
SURPLUS_LOGISTICS_TRADE_ROUTE_FOOD,MODIFIER_SINGLE_CITY_ADJUST_TRADE_ROUTE_YIELD_TO_OTHERS,0,0,0,0,NULL,NULL,NULL,NULL
BLACK_MARKETEER_STRATEGIC_RESOURCE_COST_DISCOUNT,MODIFIER_CITY_ADJUST_STRATEGIC_RESOURCE_REQUIREMENT_MODIFIER,0,0,0,0,NULL,NULL,NULL,NULL
EXPEDITION_ADJUST_SETTLERS_CONSUME_POPULATION,MODIFIER_CITY_ADJUST_SETTLER_CONSUME_POPULATION,0,0,0,0,NULL,NULL,NULL,NULL
INDUSTRIALIST_OIL_POWER_PLANT_PRODUCTION,MODIFIER_BUILDING_YIELD_CHANGE,0,0,0,0,NULL,NULL,NULL,NULL
INDUSTRIALIST_NUCLEAR_POWER_PLANT_PRODUCTION,MODIFIER_BUILDING_YIELD_CHANGE,0,0,0,0,NULL,NULL,NULL,NULL
INDUSTRIALIST_COAL_POWER_PLANT_PRODUCTION,MODIFIER_BUILDING_YIELD_CHANGE,0,0,0,0,NULL,NULL,NULL,NULL
INDUSTRIALIST_RESOURCE_POWER_PROVIDED,MODIFIER_GOVERNOR_ADJUST_RESOURCE_POWER_PROVIDED_GOVERNOR,0,0,0,0,NULL,NULL,NULL,NULL
VERTICAL_INTEGRATION_PRODUCTION_REGIONAL_STACKING,MODIFIER_CITY_ADJUST_ALLOWED_INCOMING_REGIONAL_STACKING,0,0,0,0,NULL,NULL,NULL,NULL
GUILDMASTER_ADDITIONAL_BUILDER_CHARGES,MODIFIER_SINGLE_CITY_ATTACH_MODIFIER,0,0,0,0,NULL,NULL,NULL,NULL
REINFORCED_INFRASTRUCTURE_PREVENET_STRUCTURAL_DAMAGE,MODIFIER_GOVERNOR_ADJUST_PREVENET_STRUCTURAL_DAMAGE,0,0,0,0,NULL,NULL,NULL,NULL
AQUACULTURE_CAN_BUILD_FISHERY,MODIFIER_CITY_ADJUST_ALLOWED_IMPROVEMENT,0,0,0,0,NULL,NULL,NULL,NULL
GUILDMASTER_ADDITIONAL_BUILDER_CHARGES_UNIT_MODIFIER,MODIFIER_SINGLE_CITY_BUILDER_CHARGES,0,0,1,0,NULL,UNIT_IS_BUILDER,NULL,NULL
ZONING_COMMISSIONER_FASTER_DISTRICT_CONSTRUCTION,MODIFIER_CITY_INCREASE_DISTRICT_PRODUCTION_RATE,0,0,0,0,NULL,NULL,NULL,NULL
WATER_WORKS_NEIGHBORHOOD_HOUSING,MODIFIER_CITY_DISTRICTS_ADJUST_DISTRICT_HOUSING,0,0,0,0,NULL,DISTRICT_IS_NEIGHBORHOOD,NULL,NULL
WATER_WORKS_AQUEDUCT_HOUSING,MODIFIER_CITY_DISTRICTS_ADJUST_DISTRICT_HOUSING,0,0,0,0,NULL,DISTRICT_IS_AQUEDUCT,NULL,NULL
WATER_WORKS_CANAL_AMENITY,MODIFIER_CITY_DISTRICTS_ADJUST_DISTRICT_AMENITY,0,0,0,0,NULL,DISTRICT_IS_CANAL,NULL,NULL
WATER_WORKS_DAM_AMENITY,MODIFIER_CITY_DISTRICTS_ADJUST_DISTRICT_AMENITY,0,0,0,0,NULL,DISTRICT_IS_DAM,NULL,NULL
PARKS_RECREATION_CAN_BUILD_CITY_PARK,MODIFIER_CITY_ADJUST_ALLOWED_IMPROVEMENT,0,0,0,0,NULL,NULL,NULL,NULL
LIBRARIAN_SCIENCE_YIELD_BONUS,MODIFIER_SINGLE_CITY_ADJUST_CITY_YIELD_MODIFIER,0,0,0,0,NULL,NULL,NULL,NULL
LIBRARIAN_CULTURE_YIELD_BONUS,MODIFIER_SINGLE_CITY_ADJUST_CITY_YIELD_MODIFIER,0,0,0,0,NULL,NULL,NULL,NULL
CONNOISSEUR_CULTURE_CITIZEN,MODIFIER_SINGLE_CITY_ADJUST_CITY_YIELD_PER_POPULATION,0,0,0,0,NULL,NULL,NULL,NULL
RESEARCHER_SCIENCE_CITIZEN,MODIFIER_SINGLE_CITY_ADJUST_CITY_YIELD_PER_POPULATION,0,0,0,0,NULL,NULL,NULL,NULL
EDUCATOR_INCREASE_CITY_GREAT_PERSON_POINT_BONUS,MODIFIER_CITY_INCREASE_GREAT_PERSON_POINT_BONUS,0,0,0,0,NULL,NULL,NULL,NULL
EDUCATOR_FASTER_SPACE_RACE_PRODUCTION,MODIFIER_SINGLE_CITY_ADJUST_SPACE_RACE_PROJECTS_PRODUCTION,0,0,0,0,NULL,NULL,NULL,NULL
CURATOR_DOUBLE_SCULPTURE_TOURISM,MODIFIER_SINGLE_CITY_ADJUST_TOURISM,0,0,0,0,NULL,NULL,NULL,NULL
CURATOR_DOUBLE_PORTRAIT_TOURISM,MODIFIER_SINGLE_CITY_ADJUST_TOURISM,0,0,0,0,NULL,NULL,NULL,NULL
CURATOR_DOUBLE_LANDSCAPE_TOURISM,MODIFIER_SINGLE_CITY_ADJUST_TOURISM,0,0,0,0,NULL,NULL,NULL,NULL
CURATOR_DOUBLE_RELIGIOUS_TOURISM,MODIFIER_SINGLE_CITY_ADJUST_TOURISM,0,0,0,0,NULL,NULL,NULL,NULL
CURATOR_DOUBLE_WRITING_TOURISM,MODIFIER_SINGLE_CITY_ADJUST_TOURISM,0,0,0,0,NULL,NULL,NULL,NULL
CURATOR_DOUBLE_MUSIC_TOURISM,MODIFIER_SINGLE_CITY_ADJUST_TOURISM,0,0,0,0,NULL,NULL,NULL,NULL
LAND_ACQUISITION_FASTER_PLOT_ANNEXING,MODIFIER_SINGLE_CITY_CULTURE_BORDER_EXPANSION,0,0,0,0,NULL,NULL,NULL,NULL
HARBORMASTER_BONUS_COMMERCIAL_HUB_ADJACENCY,MODIFIER_CITY_DISTRICTS_ADJUST_YIELD_MODIFIER,0,0,0,0,NULL,DISTRICT_IS_COMMERCIAL_HUB,NULL,NULL
HARBORMASTER_BONUS_HARBOR_ADJACENCY,MODIFIER_CITY_DISTRICTS_ADJUST_YIELD_MODIFIER,0,0,0,0,NULL,DISTRICT_IS_HARBOR,NULL,NULL
FOREIGN_EXCHANGE_GOLD_FROM_FOREIGN_TRADE_PASSING_THROUGH,MODIFIER_CITY_ADJUST_YIELD_FROM_FOREIGN_TRADE_ROUTES_PASSING_THROUGH,0,0,0,0,NULL,NULL,NULL,NULL
TAX_COLLECTOR_ADJUST_CITIZEN_GPT,MODIFIER_CITY_ADJUST_CITIZEN_GOLD_PER_TURN,0,0,0,0,NULL,NULL,NULL,NULL
CONTRACTOR_ENABLE_DISTRICT_PURCHASE,MODIFIER_CITY_ADJUST_CAN_PURCHASE_DISTRICTS,0,0,0,0,NULL,NULL,NULL,NULL
FORESTRY_MANAGEMENT_FEATURE_NO_IMPROVEMENT_APPEAL,MODIFIER_GOVERNOR_ADJUST_FEATURE_NO_IMPROVEMENT_APPEAL,0,0,0,0,NULL,NULL,NULL,NULL
FORESTRY_MANAGEMENT_FEATURE_NO_IMPROVEMENT_GOLD,MODIFIER_CITY_PLOT_YIELDS_ADJUST_PLOT_YIELD,0,0,0,0,NULL,PLOT_HAS_ANY_FEATURE_NO_IMPROVEMENTS,NULL,NULL
RENEWABLE_ENERGY_IMPROVEMENT_PLOTS_GOLD,MODIFIER_CITY_PLOT_YIELDS_ADJUST_PLOT_YIELD,0,0,0,0,NULL,PLOT_HAS_RENEWABLE_IMPROVEMENT,NULL,NULL
RENEWABLE_ENERGY_IMPROVEMENT_BUILDING_GOLD,MODIFIER_BUILDING_YIELD_CHANGE,0,0,0,0,NULL,NULL,NULL,NULL
GREATPERSON_TOGO_HEIHACHIRO_ACTIVE,MODIFIER_SINGLE_CITY_ADJUST_IDENTITY_PER_TURN,1,0,1,0,NULL,NULL,NULL,NULL
GREATPERSON_FERDINAND_MAGELLAN_GRANT_PLOT_RESOURCE,MODIFIER_PLAYER_GRANT_FREE_RESOURCE_FROM_UNIT_PLOT,1,0,1,0,NULL,NULL,NULL,NULL
GREATPERSON_FERDINAND_MAGELLAN_ACTIVE,MODIFIER_PLAYER_GRANT_YIELD,1,0,1,0,NULL,NULL,NULL,NULL
GREATPERSON_CULTURE_BOMB_TRIGGER_INDUSTRIAL_ZONE,MODIFIER_PLAYER_ADD_CULTURE_BOMB_TRIGGER,1,0,1,0,NULL,NULL,NULL,NULL
GREATPERSON_AETHELFLAED_ACTIVE,MODIFIER_SINGLE_CITY_ADJUST_IDENTITY_PER_TURN,1,0,1,0,NULL,NULL,NULL,NULL
GREATPERSON_TIMUR_ACTIVE,MODIFIER_PLAYER_UNIT_ADJUST_GRANT_EXPERIENCE,1,0,1,0,NULL,NULL,NULL,NULL
GREATPERSON_TIMUR_ACTIVE_UNIT_BONUS,MODIFIER_PLAYER_UNIT_GRANT_ABILITY,1,0,1,0,NULL,NULL,NULL,NULL
GREATPERSON_SIMON_BOLIVAR_ACTIVE,MODIFIER_SINGLE_CITY_ADJUST_IDENTITY_PER_TURN,1,0,1,0,NULL,NULL,NULL,NULL
GREATPERSON_SAMORI_TURE_ACTIVE,MODIFIER_PLAYER_UNIT_GRANT_UNIT_WITH_EXPERIENCE,1,0,1,0,NULL,NULL,NULL,NULL
GREATPERSON_SUDIRMAN_ACTIVE,MODIFIER_SINGLE_CITY_ADJUST_IDENTITY_PER_TURN,1,0,1,0,NULL,NULL,NULL,NULL
GREATPERSON_GOVERNOR_POINTS,MODIFIER_PLAYER_ADJUST_GOVERNOR_POINTS,1,0,1,0,NULL,NULL,NULL,NULL
CITY_PARK_WATER_AMENITY,MODIFIER_SINGLE_CITY_ADJUST_IMPROVEMENT_AMENITY,0,0,0,0,NULL,ADJACENT_TO_WATER_REQUIREMENTS,NULL,NULL
FISHERY_GOVERNOR_PRODUCTION,MODIFIER_SINGLE_PLOT_ADJUST_PLOT_YIELDS,0,0,0,0,NULL,CITY_HAS_GOVERNOR_PROMOTION_AQUACULTURE,NULL,NULL
CITY_PARK_GOVERNOR_CULTURE,MODIFIER_SINGLE_PLOT_ADJUST_PLOT_YIELDS,0,0,0,0,NULL,CITY_HAS_GOVERNOR_PROMOTION_PARKS_RECREATION,NULL,NULL
GOLDEN_AGE_CITY_IDENTITY,MODIFIER_PLAYER_CITIES_ADJUST_IDENTITY_PER_CITIZEN,0,0,0,0,NULL,PLAYER_HAS_GOLDEN_AGE,NULL,NULL
DARK_AGE_CITY_IDENTITY,MODIFIER_PLAYER_CITIES_ADJUST_IDENTITY_PER_CITIZEN,0,0,0,0,NULL,PLAYER_HAS_DARK_AGE,NULL,NULL
LOW_DIFFICULTY_HUMAN_MARTIAL_LAW,MODIFIER_PLAYER_LOYALTY_ADJUST_MARTIAL_LAW_MODIFIER,0,0,0,0,NULL,PLAYER_IS_LOW_DIFFICULTY_HUMAN,NULL,NULL
HIGH_DIFFICULTY_HUMAN_MARTIAL_LAW,MODIFIER_PLAYER_LOYALTY_ADJUST_MARTIAL_LAW_MODIFIER,0,0,0,0,NULL,PLAYER_IS_HIGH_DIFFICULTY_HUMAN,NULL,NULL
TRAIT_DELTA_DIPLO_VISIBILITY_COMBAT_MODIFIER,MODIFIER_PLAYER_UNITS_ADJUST_DIPLO_VISIBILITY_COMBAT_MODIFIER,0,0,0,0,NULL,NULL,NULL,NULL
STANDARD_DIPLOMATIC_BROKEN_PLEDGE,MODIFIER_PLAYER_DIPLOMACY_BROKEN_PLEDGE,0,0,0,0,ON_TURN_STARTED,PLAYER_IS_KNOWN_MAJOR_CIV,NULL,NULL
STANDARD_DIPLOMATIC_KEPT_PLEDGE,MODIFIER_PLAYER_DIPLOMACY_KEPT_PLEDGE,0,0,0,0,ON_TURN_STARTED,PLAYER_IS_KNOWN_MAJOR_CIV,NULL,NULL
STANDARD_DIPLOMATIC_NO_PLEDGE,MODIFIER_PLAYER_DIPLOMACY_NO_PLEDGE,0,0,0,0,ON_TURN_STARTED,PLAYER_IS_KNOWN_MAJOR_CIV,NULL,NULL
STANDARD_DIPLOMATIC_SHARED_EMERGENCY,MODIFIER_PLAYER_DIPLOMACY_SIMPLE_MODIFIER,0,0,0,0,NULL,PLAYER_SHARES_EMERGENCY,NULL,NULL
TRAIT_LAND_CORPS_EARLY,MODIFIER_PLAYER_CORPS_ARMY_PREREQ,0,0,0,0,NULL,NULL,NULL,NULL
TRAIT_LAND_ARMIES_EARLY,MODIFIER_PLAYER_CORPS_ARMY_PREREQ,0,0,0,0,NULL,NULL,NULL,NULL
TRAIT_LAND_CORPS_COMBAT_STRENGTH,MODIFIER_PLAYER_CORPS_ARMY_MODIFIED_STRENGTH,0,0,0,0,NULL,NULL,NULL,NULL
TRAIT_LAND_ARMIES_COMBAT_STRENGTH,MODIFIER_PLAYER_CORPS_ARMY_MODIFIED_STRENGTH,0,0,0,0,NULL,NULL,NULL,NULL
TRAIT_TERRITORIAL_WAR_COMBAT,MODIFIER_PLAYER_ADD_DIPLOMATIC_COMBAT_MODIFIER,0,0,0,0,NULL,NULL,NULL,NULL
TRAIT_TERRITORIAL_WAR_MOVEMENT,MODIFIER_PLAYER_ADD_DIPLOMATIC_MOVEMENT_MODIFIER,0,0,0,0,NULL,NULL,NULL,NULL
TRAIT_TERRITORIAL_WAR_PREREQ_OVERRIDE,MODIFIER_PLAYER_ADD_DIPLOMATIC_ACTION_OVERRIDE,0,0,0,0,NULL,NULL,NULL,NULL
TRAIT_LIBERATION_WAR_PRODUCTION,MODIFIER_PLAYER_ADD_DIPLOMATIC_YIELD_MODIFIER,0,0,0,0,NULL,NULL,NULL,NULL
TRAIT_LIBERATION_WAR_MOVEMENT,MODIFIER_PLAYER_ADD_DIPLOMATIC_MOVEMENT_MODIFIER,0,0,0,0,NULL,NULL,NULL,NULL
TRAIT_LIBERATION_WAR_PREREQ_OVERRIDE,MODIFIER_PLAYER_ADD_DIPLOMATIC_ACTION_OVERRIDE,0,0,0,0,NULL,NULL,NULL,NULL
TRAIT_ADJUST_CITY_CULTURE_PER_GOVERNOR_TITLE_MODIFIER,MODIFIER_PLAYER_CITIES_ADJUST_CITY_YIELD_MODIFIER_PER_GOVERNOR_TITLE,0,0,0,0,NULL,NULL,NULL,NULL
TRAIT_ADJUST_CITY_SCIENCE_PER_GOVERNOR_TITLE_MODIFIER,MODIFIER_PLAYER_CITIES_ADJUST_CITY_YIELD_MODIFIER_PER_GOVERNOR_TITLE,0,0,0,0,NULL,NULL,NULL,NULL
TRAIT_ALLIANCE_SHARED_VIS,MODIFIER_PLAYER_ADJUST_ALLIANCES_SHARED_VIS,0,0,0,0,NULL,NULL,NULL,NULL
TRAIT_TRADE_FOOD_FROM_CAMPS,MODIFIER_PLAYER_ADJUST_TRADE_ROUTE_YIELD_PER_IMPROVEMENT_IN_TARGET,0,0,0,0,NULL,NULL,NULL,NULL
TRAIT_TRADE_GOLD_FROM_CAMPS,MODIFIER_PLAYER_ADJUST_TRADE_ROUTE_YIELD_PER_IMPROVEMENT_IN_TARGET,0,0,0,0,NULL,NULL,NULL,NULL
TRAIT_TRADE_FOOD_FROM_PASTURES,MODIFIER_PLAYER_ADJUST_TRADE_ROUTE_YIELD_PER_IMPROVEMENT_IN_TARGET,0,0,0,0,NULL,NULL,NULL,NULL
TRAIT_TRADE_GOLD_FROM_PASTURES,MODIFIER_PLAYER_ADJUST_TRADE_ROUTE_YIELD_PER_IMPROVEMENT_IN_TARGET,0,0,0,0,NULL,NULL,NULL,NULL
TRAIT_IDENTITY_FROM_DOMESTIC_TRADE_ROUTES,MODIFIER_PLAYER_ADJUST_PLAYER_IDENTITY_PER_TURN_FOR_DOMESTIC_TRADE_ROUTE_ORIGIN,0,0,0,0,NULL,NULL,NULL,NULL
TRAIT_CULTURE_FROM_INTERNATIONAL_TRADE_ROUTES,MODIFIER_PLAYER_ADJUST_TRADE_ROUTE_YIELD_FOR_INTERNATIONAL,0,0,0,0,NULL,NULL,NULL,NULL
TRAIT_CULTURE_FROM_INCOMING_TRADE_ROUTES,MODIFIER_PLAYER_CITIES_ADJUST_TRADE_ROUTE_YIELD_FROM_OTHERS,0,0,0,0,NULL,NULL,NULL,NULL
TRAIT_DIMINISH_LOYALTY_IN_ENEMY_CITY,MODIFIER_PLAYER_ADJUST_POST_COMBAT_LOYALTY,0,0,0,0,NULL,NULL,NULL,NULL
TRAIT_PILLAGE_DIMINISH_LOYALTY_IN_ENEMY_CITY,MODIFIER_PLAYER_ADJUST_POST_PILLAGE_LOYALTY,0,0,0,0,NULL,NULL,NULL,NULL
TRAIT_LEADER_FAITH_KILLS,MODIFIER_PLAYER_UNITS_ADJUST_POST_COMBAT_YIELD,0,0,0,0,NULL,NULL,NULL,NULL
TRAIT_PROTECTORATE_WAR_FAITH,MODIFIER_PLAYER_ADD_DIPLOMATIC_YIELD_MODIFIER,0,0,0,0,NULL,NULL,NULL,NULL
TRAIT_CITY_STATE_TOKEN_SAME_RELIGION,MODIFIER_PLAYER_ADJUST_DUPLICATE_INFLUENCE_TOKEN_WHEN_SAME_RELIGION,0,0,0,0,NULL,NULL,NULL,NULL
TRAIT_COMBAT_BONUS_FOR_CAVALRY,MODIFIER_PLAYER_UNITS_GRANT_ABILITY,0,0,0,0,NULL,REQUIREMENTS_UNIT_IS_MONGOLIAN_CAVALRY,NULL,NULL
TRAIT_CAVALRY_CAPTURE_CAVALRY,MODIFIER_PLAYER_UNITS_ATTACH_MODIFIER,0,0,0,0,NULL,REQUIREMENTS_UNIT_IS_MONGOLIAN_CAVALRY,NULL,NULL
TRAIT_CAVALRY_CAPTURE_CAVALRY_MODIFIER,MODIFIER_UNIT_ADJUST_COMBAT_UNIT_CAPTURE,0,0,0,0,NULL,ATTACKER_OPPONENT_IS_CAVALRY_UNIT_REQUIREMENTS,NULL,NULL
TRAIT_ALLIANCE_POINTS_FROM_COMMON_FOE,MODIFIER_PLAYER_ADJUST_ALLIANCE_POINTS_FOR_COMMON_FOE,0,0,0,0,NULL,NULL,NULL,NULL
TRAIT_ATTACH_ALLIANCE_COMBAT_ADJUSTMENT,MODIFIER_PLAYER_ALLIANCES_ATTACH_MODIFIER,0,0,0,0,NULL,NULL,NULL,NULL
TRAIT_ADJUST_ALLIANCE_ADJUST_COMBAT_STRENGTH,MODIFIER_ALLIANCE_COMBATS_UNIT_STRENGTHS,0,0,0,0,NULL,ALLIES_AT_WAR_WITH_TARGET_REQUIREMENTS,NULL,1
TRAIT_ALLIANCE_POINTS_FROM_TRADE,MODIFIER_PLAYER_ADJUST_ALLIANCE_POINTS_FOR_TRADE,0,0,0,0,NULL,NULL,NULL,NULL
MINOR_CIV_SCIENTIFIC_YIELD_FOR_LIBRARY,MODIFIER_PLAYER_CITIES_ADJUST_BUILDING_YIELD_CHANGE,0,0,0,0,NULL,NULL,NULL,NULL
MINOR_CIV_SCIENTIFIC_YIELD_FOR_UNIVERSITY,MODIFIER_PLAYER_CITIES_ADJUST_BUILDING_YIELD_CHANGE,0,0,0,0,NULL,NULL,NULL,NULL
MINOR_CIV_RELIGIOUS_YIELD_FOR_SHRINE,MODIFIER_PLAYER_CITIES_ADJUST_BUILDING_YIELD_CHANGE,0,0,0,0,NULL,NULL,NULL,NULL
MINOR_CIV_RELIGIOUS_YIELD_FOR_TEMPLE,MODIFIER_PLAYER_CITIES_ADJUST_BUILDING_YIELD_CHANGE,0,0,0,0,NULL,NULL,NULL,NULL
MINOR_CIV_TRADE_YIELD_FOR_MARKET,MODIFIER_PLAYER_CITIES_ADJUST_BUILDING_YIELD_CHANGE,0,0,0,0,NULL,NULL,NULL,NULL
MINOR_CIV_TRADE_YIELD_FOR_LIGHTHOUSE,MODIFIER_PLAYER_CITIES_ADJUST_BUILDING_YIELD_CHANGE,0,0,0,0,NULL,NULL,NULL,NULL
MINOR_CIV_TRADE_YIELD_FOR_BANK,MODIFIER_PLAYER_CITIES_ADJUST_BUILDING_YIELD_CHANGE,0,0,0,0,NULL,NULL,NULL,NULL
MINOR_CIV_TRADE_YIELD_FOR_SHIPYARD,MODIFIER_PLAYER_CITIES_ADJUST_BUILDING_YIELD_CHANGE,0,0,0,0,NULL,NULL,NULL,NULL
MINOR_CIV_CULTURAL_YIELD_FOR_AMPHITHEATER,MODIFIER_PLAYER_CITIES_ADJUST_BUILDING_YIELD_CHANGE,0,0,0,0,NULL,NULL,NULL,NULL
MINOR_CIV_CULTURAL_YIELD_FOR_ART,MODIFIER_PLAYER_CITIES_ADJUST_BUILDING_YIELD_CHANGE,0,0,0,0,NULL,NULL,NULL,NULL
MINOR_CIV_CULTURAL_YIELD_FOR_ARTIFACT,MODIFIER_PLAYER_CITIES_ADJUST_BUILDING_YIELD_CHANGE,0,0,0,0,NULL,NULL,NULL,NULL
MINOR_CIV_MILITARISTIC_PRODUCTION_FOR_BARRACKS_STABLE,MODIFIER_PLAYER_CITIES_ADJUST_UNIT_PRODUCTION_CHANGE,0,0,0,0,NULL,BUILDING_IS_BARRACKS_STABLE_MILITARITIC_CITY_STATE,NULL,NULL
MINOR_CIV_MILITARISTIC_PRODUCTION_FOR_ARMORY,MODIFIER_PLAYER_CITIES_ADJUST_UNIT_PRODUCTION_CHANGE,0,0,0,0,NULL,BUILDING_IS_ARMORY,NULL,NULL
MINOR_CIV_INDUSTRIAL_BUILDING_PRODUCTION_FOR_WORKSHOP,MODIFIER_PLAYER_CITIES_ADJUST_BUILDING_PRODUCTION_CHANGE,0,0,0,0,NULL,HD_CITY_HAS_INDUSTRIAL_TIER_1_BUILDING_REQUIREMENTS,NULL,NULL
MINOR_CIV_INDUSTRIAL_DISTRICT_PRODUCTION_FOR_WORKSHOP,MODIFIER_PLAYER_CITIES_ADJUST_DISTRICT_PRODUCTION_CHANGE,0,0,0,0,NULL,HD_CITY_HAS_INDUSTRIAL_TIER_1_BUILDING_REQUIREMENTS,NULL,NULL
MINOR_CIV_INDUSTRIAL_BUILDING_PRODUCTION_FOR_FACTORY,MODIFIER_PLAYER_CITIES_ADJUST_BUILDING_PRODUCTION_CHANGE,0,0,0,0,NULL,BUILDING_IS_FACTORY,NULL,NULL
MINOR_CIV_INDUSTRIAL_DISTRICT_PRODUCTION_FOR_FACTORY,MODIFIER_PLAYER_CITIES_ADJUST_DISTRICT_PRODUCTION_CHANGE,0,0,0,0,NULL,BUILDING_IS_FACTORY,NULL,NULL
